url,signals,explanation_en,simplified_signals,confidence_level,refined_explanation
https://www.wargamevault.com,shows repeated character sequences indicative of lexical obfuscation,This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.,repeated character patterns,OBSERVATIONAL,"The URL https://www.wargamevault.com appears cautiously legitimate due to its secure HTTPS usage, readable domain naming, and common .com extension. However, without further context or indicators of malicious activity, it's difficult to say for certain whether the site is trustworthy. The absence of suspicious indicators suggests a low risk, but users should still exercise caution when interacting with unfamiliar websites."
https://www.freedomstencils.com,uses an unusually long and potentially deceptive domain name | shows repeated character sequences indicative of lexical obfuscation,"This URL is classified as malicious because it uses an unusually long and potentially deceptive domain name, and shows repeated character sequences indicative of lexical obfuscation. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",unusually long domain name | repeated character patterns,OBSERVATIONAL,"This URL's suspiciousness is due to its unusually long domain name, which may indicate an attempt to mislead or create a sense of authenticity. However, the secure HTTPS usage and common .com extension suggest legitimacy. The structured naming convention also implies some level of organization. While this doesn't necessarily mean it's malicious, caution should be exercised when interacting with unfamiliar websites, especially those with unconventional"
https://www.cuchini.com,shows repeated character sequences indicative of lexical obfuscation,This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.,repeated character patterns,OBSERVATIONAL,"The URL https://www.cuchini.com may not raise significant concerns due to its secure HTTPS usage, readable domain naming structure, and common .com extension. However, the lack of explicit indicators suggests caution is warranted. A more thorough analysis would be necessary to determine if this URL is legitimate or malicious in nature. Further investigation into the website's content and behavior would provide a clearer understanding of"
https://www.donnahay.com.au,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns | shows semantic inconsistency between the URL structure and webpage content,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, uses a low-trust top-level domain frequently abused in phishing campaigns, and shows semantic inconsistency between the URL structure and webpage content. These characteristics are frequently associated with deceptive or malicious web infrastructure.",repeated character patterns | uncommon top-level domain | url and page content mismatch,OBSERVATIONAL,"The URL https://www.donnahay.com.au may raise some cautionary flags. The uncommon top-level domain (.au) could indicate a regional website, but the mismatch between the ""un"" in the URL and the absence of it on the page content is unusual. On the other hand, the secure HTTPS usage and structured domain naming suggest legitimacy. A closer examination would be necessary to"
https://www.specialeffect.org.uk,uses an unusually long and potentially deceptive domain name | shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns | shows semantic inconsistency between the URL structure and webpage content,"This URL is classified as malicious because it uses an unusually long and potentially deceptive domain name, shows repeated character sequences indicative of lexical obfuscation, uses a low-trust top-level domain frequently abused in phishing campaigns, and shows semantic inconsistency between the URL structure and webpage content. These characteristics are frequently associated with deceptive or malicious web infrastructure.",unusually long domain name | repeated character patterns | uncommon top-level domain | url and page content mismatch,OBSERVATIONAL,"The URL https://www.specialeffect.org.uk may raise some eyebrows due to its unusually long domain name. However, it's also a secure HTTPS connection, which is a positive indicator. The top-level domain (.org.uk) is uncommon in the US but legitimate for UK-based organizations. A mismatch between the URL and page content could be a red flag, but without further investigation, we"
https://www.csr.utexas.edu,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns | shows semantic inconsistency between the URL structure and webpage content,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, uses a low-trust top-level domain frequently abused in phishing campaigns, and shows semantic inconsistency between the URL structure and webpage content. These characteristics are frequently associated with deceptive or malicious web infrastructure.",repeated character patterns | uncommon top-level domain | url and page content mismatch,OBSERVATIONAL,"The URL https://www.csr.utexas.edu exhibits both suspicious and legitimate characteristics. The uncommon top-level domain (.utexas) is a red flag, but the secure HTTPS usage and structured domain naming suggest legitimacy. Additionally, the presence of ""csr"" (Center for Sustainable Radiological Education) implies a credible institution. However, the mismatch between URL and page content may indicate an attempt to"
https://www.pesches.com,shows repeated character sequences indicative of lexical obfuscation,This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.,repeated character patterns,OBSERVATIONAL,"The URL https://www.pesches.com appears cautiously normal. It uses secure HTTPS, which is a good sign. The domain name ""pesches"" is readable and structured, with a common "".com"" extension. However, without further context or information about the website's content or reputation, it's difficult to make a definitive judgment about its legitimacy. Further investigation may be warranted to determine"
https://www.nyirport.hu,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, and uses a low-trust top-level domain frequently abused in phishing campaigns. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",repeated character patterns | uncommon top-level domain,OBSERVATIONAL,"The URL https://www.nyirport.hu appears suspicious due to its uncommon top-level domain (.hu), which is not typically associated with the .com or .org domains commonly used in online services. However, it's also notable that this site uses HTTPS encryption and has a structured domain name. While these factors don't necessarily indicate malicious intent, they do warrant caution when interacting with unfamiliar websites"
https://www.bradyworld.com,shows repeated character sequences indicative of lexical obfuscation,This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.,repeated character patterns,OBSERVATIONAL,"The URL https://www.bradyworld.com appears cautiously legitimate due to its secure HTTPS usage, readable domain naming structure, and common .com extension. However, the lack of specific indicators or red flags means it's difficult to pinpoint potential issues. A more thorough analysis would be necessary to determine if this URL is genuinely trustworthy or potentially a precursor to malicious activity."
https://www.tokugawa.gr.jp,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns | shows semantic inconsistency between the URL structure and webpage content,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, uses a low-trust top-level domain frequently abused in phishing campaigns, and shows semantic inconsistency between the URL structure and webpage content. These characteristics are frequently associated with deceptive or malicious web infrastructure.",repeated character patterns | uncommon top-level domain | url and page content mismatch,OBSERVATIONAL,"This URL may raise some caution due to its uncommon top-level domain (.gr.jp) from Greece/Japan, which might not typically correspond with the ""tokugawa"" name associated with Japanese history. However, the secure HTTPS usage and structured domain naming contribute positively to its legitimacy. A closer examination of the website's content is necessary to determine if it's a legitimate resource or a potential mis"
https://www.farmhouse30542.com,shows repeated character sequences indicative of lexical obfuscation,This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.,repeated character patterns,OBSERVATIONAL,"This URL may raise some caution due to its unusual domain naming, which doesn't follow a clear structure. However, it uses secure HTTPS usage and has a common top-level domain extension (.com). The presence of ""farmhouse"" in the name suggests a legitimate business or organization, but the arbitrary number (""30542"") at the end could be indicative of a generated or fake identifier, warrant"
https://www.madunnwatercolors.com,uses an unusually long and potentially deceptive domain name | shows repeated character sequences indicative of lexical obfuscation | shows semantic inconsistency between the URL structure and webpage content,"This URL is classified as malicious because it uses an unusually long and potentially deceptive domain name, shows repeated character sequences indicative of lexical obfuscation, and shows semantic inconsistency between the URL structure and webpage content. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",unusually long domain name | repeated character patterns | url and page content mismatch,OBSERVATIONAL,"This URL's unusual domain name length may raise some eyebrows. However, the secure HTTPS usage is a positive indicator of legitimacy. The structured naming convention also suggests a reputable entity. On the other hand, the mismatch between the URL and page content could imply that something fishy might be going on. Further investigation would be warranted to determine if this discrepancy is intentional or just an oversight."
https://www.pepperboxinteriors.co.uk,uses an unusually long and potentially deceptive domain name | shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns | shows semantic inconsistency between the URL structure and webpage content,"This URL is classified as malicious because it uses an unusually long and potentially deceptive domain name, shows repeated character sequences indicative of lexical obfuscation, uses a low-trust top-level domain frequently abused in phishing campaigns, and shows semantic inconsistency between the URL structure and webpage content. These characteristics are frequently associated with deceptive or malicious web infrastructure.",unusually long domain name | repeated character patterns | uncommon top-level domain | url and page content mismatch,OBSERVATIONAL,"This URL's unusual domain name length may raise eyebrows, while its use of HTTPS is a positive sign. The uncommon top-level domain (.co.uk) could also be seen as suspicious, but it's not inherently malicious. However, the mismatch between the URL and page content suggests potential inconsistencies. A closer examination would help determine if these indicators are indicative of a legitimate business or something more concerning."
https://www.doggydayzdecor.com,shows repeated character sequences indicative of lexical obfuscation | shows semantic inconsistency between the URL structure and webpage content,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, and shows semantic inconsistency between the URL structure and webpage content. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",repeated character patterns | url and page content mismatch,OBSERVATIONAL,"The URL https://www.doggydayzdecor.com may appear suspicious due to the mismatch between its domain name and page content. A more thorough investigation is warranted, as this discrepancy can be indicative of a compromised website or an attempt to evade detection. However, the presence of secure HTTPS usage, a readable domain name, and a common extension (.com) suggests some level of legitimacy,"
https://www.islamicommentary.org,uses an unusually long and potentially deceptive domain name | shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns,"This URL is classified as malicious because it uses an unusually long and potentially deceptive domain name, shows repeated character sequences indicative of lexical obfuscation, and uses a low-trust top-level domain frequently abused in phishing campaigns. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",unusually long domain name | repeated character patterns | uncommon top-level domain,OBSERVATIONAL,"The URL https://www.islamicommentary.org appears suspicious due to its unusually long domain name. However, the use of HTTPS indicates a secure connection, which is a positive legitimacy indicator. The top-level domain "".org"" is also common and legitimate. Overall, while some aspects raise caution, others suggest this URL may be genuine. Further investigation would be necessary to determine its authenticity"
https://www.affashionate.com,shows repeated character sequences indicative of lexical obfuscation,This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.,repeated character patterns,OBSERVATIONAL,"The URL https://www.affashionate.com appears cautiously legitimate due to its secure HTTPS usage, readable domain naming, and common .com extension. However, the lack of specific indicators of suspicious activity or malicious intent means it's unclear whether this URL is truly trustworthy. Further analysis may be necessary to confirm legitimacy, but at first glance, there are no obvious red flags."
https://www.nosue.org,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, and uses a low-trust top-level domain frequently abused in phishing campaigns. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",repeated character patterns | uncommon top-level domain,OBSERVATIONAL,"The URL https://www.nosue.org may raise some caution due to its uncommon top-level domain (.org). This characteristic is typically associated with non-profit organizations, which doesn't inherently indicate malicious intent. However, it's worth noting that the use of HTTPS and a structured domain name suggests an attempt at legitimacy. A closer examination would be necessary to determine if this URL poses any genuine security"
https://www.marchofdimes.org,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, and uses a low-trust top-level domain frequently abused in phishing campaigns. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",repeated character patterns | uncommon top-level domain,OBSERVATIONAL,"The URL https://www.marchofdimes.org appears suspicious due to its uncommon top-level domain (.org) in a context where HTTPS usage is expected. However, the secure connection and structured domain naming suggest legitimacy. The presence of ""marchofdimes"" in the domain name also hints at a reputable organization. A cautious approach would be warranted until further investigation confirms the URL's authenticity."
https://www.scottohara.me,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, and uses a low-trust top-level domain frequently abused in phishing campaigns. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",repeated character patterns | uncommon top-level domain,OBSERVATIONAL,"The URL https://www.scottohara.me may raise concerns due to its uncommon top-level domain (.me). This could indicate a non-standard or potentially unverified registration. However, the use of HTTPS for secure communication is a positive aspect. The domain name ""scottohara"" appears structured and readable, suggesting some level of legitimacy. Overall, caution should be exercised when interacting with"
https://www.homeplans.com,shows repeated character sequences indicative of lexical obfuscation,This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.,repeated character patterns,OBSERVATIONAL,"This URL appears cautiously suspicious due to its lack of explicit red flags. However, it exhibits legitimate characteristics such as secure HTTPS usage and a common domain extension (.com). The domain name is also readable and structured, suggesting a well-established entity. Nevertheless, the absence of any notable indicators (e.g., typosquats, misspellings) leaves room for speculation about its authenticity. Further"
https://www.cranberry.net.au,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns | shows semantic inconsistency between the URL structure and webpage content,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, uses a low-trust top-level domain frequently abused in phishing campaigns, and shows semantic inconsistency between the URL structure and webpage content. These characteristics are frequently associated with deceptive or malicious web infrastructure.",repeated character patterns | uncommon top-level domain | url and page content mismatch,OBSERVATIONAL,"The URL https://www.cranberry.net.au may raise some caution due to its uncommon top-level domain (.net.au), which is not typically associated with well-known companies. However, the use of HTTPS indicates a secure connection. The mismatch between the URL and page content could be an attempt to disguise the actual destination. Further investigation is needed to determine the legitimacy of this website."
https://www.croydon.gov.uk,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns | shows semantic inconsistency between the URL structure and webpage content,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, uses a low-trust top-level domain frequently abused in phishing campaigns, and shows semantic inconsistency between the URL structure and webpage content. These characteristics are frequently associated with deceptive or malicious web infrastructure.",repeated character patterns | uncommon top-level domain | url and page content mismatch,OBSERVATIONAL,"The URL https://www.croydon.gov.uk may raise some caution. The uncommon top-level domain "".gov.uk"" suggests a legitimate government or public institution, which is a positive indicator. However, the mismatch between the ""croydon"" in the URL and the ""CROYDON GOVERNMENT WEBSITE"" page content could indicate an attempt to disguise the true destination. A closer"
https://www.sdcourt.ca.gov,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns | shows semantic inconsistency between the URL structure and webpage content,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, uses a low-trust top-level domain frequently abused in phishing campaigns, and shows semantic inconsistency between the URL structure and webpage content. These characteristics are frequently associated with deceptive or malicious web infrastructure.",repeated character patterns | uncommon top-level domain | url and page content mismatch,OBSERVATIONAL,"The URL https://www.sdcourt.ca.gov may raise some caution due to its uncommon top-level domain (.ca.gov) and mismatch between the URL and page content. However, it also exhibits secure HTTPS usage and a structured domain naming convention with a common extension (.gov). This mix of indicators suggests that while there's no clear indication of malicious intent, further investigation is warranted to ensure the"
https://www.vihreattassut.fi,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, and uses a low-trust top-level domain frequently abused in phishing campaigns. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",repeated character patterns | uncommon top-level domain,OBSERVATIONAL,"The URL https://www.vihreattassut.fi may raise concerns due to its uncommon top-level domain (.fi), which is not typically associated with English-speaking countries. However, the secure HTTPS usage and structured domain naming are legitimate indicators that suggest a genuine website. The unusual TLD could be an indicator of a foreign-based organization or a culturally specific entity, warranting closer examination before"
https://www.myvirtualvacations.net,uses an unusually long and potentially deceptive domain name | shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns,"This URL is classified as malicious because it uses an unusually long and potentially deceptive domain name, shows repeated character sequences indicative of lexical obfuscation, and uses a low-trust top-level domain frequently abused in phishing campaigns. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",unusually long domain name | repeated character patterns | uncommon top-level domain,OBSERVATIONAL,"This URL may raise some caution due to its unusually long domain name, which could indicate an attempt to make it more memorable or attention-grabbing. However, the use of HTTPS suggests a secure connection is being established. The .net top-level domain is also common in legitimate websites. Overall, while there are some red flags, they don't necessarily scream ""suspicious"" - further"
https://www.effata.co.jp,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns | shows semantic inconsistency between the URL structure and webpage content,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, uses a low-trust top-level domain frequently abused in phishing campaigns, and shows semantic inconsistency between the URL structure and webpage content. These characteristics are frequently associated with deceptive or malicious web infrastructure.",repeated character patterns | uncommon top-level domain | url and page content mismatch,OBSERVATIONAL,"The URL https://www.effata.co.jp may raise some caution due to its uncommon top-level domain (.co.jp) and mismatch between the URL and page content. However, it uses secure HTTPS protocol, which is a positive indicator of legitimacy. The structured domain naming also suggests a legitimate entity. A closer examination would be necessary to determine if this discrepancy is an anomaly or a red flag"
https://www.emergencyarchitects.org.au,uses an unusually long and potentially deceptive domain name | shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns | shows semantic inconsistency between the URL structure and webpage content,"This URL is classified as malicious because it uses an unusually long and potentially deceptive domain name, shows repeated character sequences indicative of lexical obfuscation, uses a low-trust top-level domain frequently abused in phishing campaigns, and shows semantic inconsistency between the URL structure and webpage content. These characteristics are frequently associated with deceptive or malicious web infrastructure.",unusually long domain name | repeated character patterns | uncommon top-level domain | url and page content mismatch,OBSERVATIONAL,"The URL https://www.emergencyarchitects.org.au may raise some concerns. The unusually long domain name and uncommon top-level domain (.org.au) are indicators of potential suspicious activity. However, the secure HTTPS usage is a positive sign. A mismatch between the URL and page content also raises questions. It's unclear if this discrepancy is intentional or an oversight, but it warrants further investigation"
https://www.thearcticinstitute.org,uses an unusually long and potentially deceptive domain name | shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns,"This URL is classified as malicious because it uses an unusually long and potentially deceptive domain name, shows repeated character sequences indicative of lexical obfuscation, and uses a low-trust top-level domain frequently abused in phishing campaigns. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",unusually long domain name | repeated character patterns | uncommon top-level domain,OBSERVATIONAL,"This URL's unusual domain name length and uncommon top-level domain (.org) raise some concerns. However, the use of HTTPS indicates a secure connection. The domain is also readable and follows a structured naming convention, which suggests legitimacy. A cautious approach would be to verify the organization's authenticity before interacting with it, as its uniqueness may indicate either a genuine or potentially suspicious entity."
https://www.cil.pku.edu.cn,contains excessive nested subdomains frequently used to disguise malicious destinations | shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns | shows semantic inconsistency between the URL structure and webpage content,"This URL is classified as malicious because it contains excessive nested subdomains frequently used to disguise malicious destinations, shows repeated character sequences indicative of lexical obfuscation, uses a low-trust top-level domain frequently abused in phishing campaigns, and shows semantic inconsistency between the URL structure and webpage content. These characteristics are frequently associated with deceptive or malicious web infrastructure.",multiple nested subdomains | repeated character patterns | uncommon top-level domain | url and page content mismatch,MODERATELY SUSPICIOUS,"The URL https://www.cil.pku.edu.cn appears moderately suspicious due to multiple nested subdomains, which can indicate a potential attempt to obscure the site's true purpose. However, the use of secure HTTPS and readable domain naming (pku.edu.cn is an uncommon top-level domain) suggests some legitimacy. The mismatch between the URL and page content may also raise concerns, but further investigation"
https://www.russian-americans.org,uses an unusually long and potentially deceptive domain name | shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns,"This URL is classified as malicious because it uses an unusually long and potentially deceptive domain name, shows repeated character sequences indicative of lexical obfuscation, and uses a low-trust top-level domain frequently abused in phishing campaigns. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",unusually long domain name | repeated character patterns | uncommon top-level domain,OBSERVATIONAL,"The URL ""https://www.russian-americans.org"" may raise some cautionary flags. The domain name is unusually long, which can make it harder to remember or type correctly. Additionally, the top-level domain "".org"" is uncommon for a website that appears to be focused on cultural exchange between Russians and Americans. However, the secure HTTPS usage suggests a legitimate effort to protect user"
https://www.barstandardsboard.org.uk,uses an unusually long and potentially deceptive domain name | shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns | shows semantic inconsistency between the URL structure and webpage content,"This URL is classified as malicious because it uses an unusually long and potentially deceptive domain name, shows repeated character sequences indicative of lexical obfuscation, uses a low-trust top-level domain frequently abused in phishing campaigns, and shows semantic inconsistency between the URL structure and webpage content. These characteristics are frequently associated with deceptive or malicious web infrastructure.",unusually long domain name | repeated character patterns | uncommon top-level domain | url and page content mismatch,OBSERVATIONAL,"The URL https://www.barstandardsboard.org.uk may raise some caution due to its unusually long domain name. However, it uses secure HTTPS, which is a positive indicator of legitimacy. The top-level domain (.org.uk) is also uncommon for international organizations, but this doesn't necessarily indicate malicious intent. A closer examination would be necessary to determine if the mismatch between URL and page content"
https://www.costanavarino.com,shows repeated character sequences indicative of lexical obfuscation,This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.,repeated character patterns,OBSERVATIONAL,"The URL https://www.costanavarino.com exhibits a mix of characteristics. On one hand, it uses secure HTTPS protocol, has a readable domain name with a structured naming convention, and utilizes a common top-level domain (.com). These indicators suggest legitimacy. However, without further context or specific behavioral patterns, the site's intentions remain unclear. A cautious approach is warranted due to the lack"
https://www.ootmarsum-dinkelland.nl,uses an unusually long and potentially deceptive domain name | shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns | shows semantic inconsistency between the URL structure and webpage content,"This URL is classified as malicious because it uses an unusually long and potentially deceptive domain name, shows repeated character sequences indicative of lexical obfuscation, uses a low-trust top-level domain frequently abused in phishing campaigns, and shows semantic inconsistency between the URL structure and webpage content. These characteristics are frequently associated with deceptive or malicious web infrastructure.",unusually long domain name | repeated character patterns | uncommon top-level domain | url and page content mismatch,OBSERVATIONAL,"This URL may raise caution due to its unusually long domain name, which could indicate a potential attempt to create a sense of authenticity or local presence. However, the secure HTTPS usage is a positive indicator. The uncommon top-level domain (.nl) and mismatch between URL and page content also contribute to this cautious assessment. Further investigation would be necessary to fully evaluate the legitimacy of this website."
https://www.nycaviation.com,shows repeated character sequences indicative of lexical obfuscation,This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.,repeated character patterns,OBSERVATIONAL,"The URL https://www.nycaviation.com exhibits a mix of characteristics. While it uses secure HTTPS, has a readable domain name structure, and a common .com extension, there are no explicit suspicious indicators present. However, the absence of red flags doesn't necessarily confirm legitimacy. A cautious approach is warranted due to the lack of concrete evidence either way. Further analysis may be needed to"
https://www.tombow.gr.jp,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns | shows semantic inconsistency between the URL structure and webpage content,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, uses a low-trust top-level domain frequently abused in phishing campaigns, and shows semantic inconsistency between the URL structure and webpage content. These characteristics are frequently associated with deceptive or malicious web infrastructure.",repeated character patterns | uncommon top-level domain | url and page content mismatch,OBSERVATIONAL,"This URL's uncommon top-level domain (.gr.jp) raises caution. The mismatch between the URL and page content may indicate a redirect or spoofing attempt. However, the use of HTTPS ensures secure communication. A structured domain name (tombow) suggests legitimacy. Overall, this URL appears suspicious due to its unusual characteristics, but further investigation is necessary to determine its true intent."
https://www.yuvapay.com,shows repeated character sequences indicative of lexical obfuscation,This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.,repeated character patterns,OBSERVATIONAL,"The URL https://www.yuvapay.com appears cautiously legitimate due to its secure HTTPS usage, readable domain naming structure, and common .com extension. However, without further context or indicators of suspicious activity, it's difficult to say for certain whether the site is trustworthy. A closer examination of the website's content and purpose would be necessary to make a more informed judgment about its legitimacy."
https://www.lucyconklin.com,shows repeated character sequences indicative of lexical obfuscation | shows semantic inconsistency between the URL structure and webpage content,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, and shows semantic inconsistency between the URL structure and webpage content. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",repeated character patterns | url and page content mismatch,OBSERVATIONAL,"The URL https://www.lucyconklin.com may raise some caution due to a mismatch between the domain name and page content. However, it uses secure HTTPS protocol, has a readable domain naming structure, and a common .com extension, which are legitimate indicators. This discrepancy suggests that the website might be using a generic template or have multiple entities hosted under one domain. Further investigation"
https://www.ushorse.biz,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, and uses a low-trust top-level domain frequently abused in phishing campaigns. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",repeated character patterns | uncommon top-level domain,OBSERVATIONAL,"The URL https://www.ushorse.biz may raise some caution due to its uncommon top-level domain (.biz). While it uses secure HTTPS, which is a positive indicator, the unusual suffix could suggest an attempt to blend in with legitimate websites. However, this alone doesn't necessarily indicate malicious intent; it's possible that the website is simply using a non-standard TLD for branding purposes."
https://www.cavalierdaily.com,shows repeated character sequences indicative of lexical obfuscation,This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.,repeated character patterns,OBSERVATIONAL,"The URL https://www.cavalierdaily.com appears cautiously normal due to its secure HTTPS usage, readable domain naming (""cavalier"" suggests a connection to the University of Virginia), and common "".com"" extension. However, without further context or behavioral analysis, it's impossible to rule out potential suspicious activity entirely. A more thorough investigation would be necessary to determine if this URL is legitimate"
https://www.padrim.com.br,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns | shows semantic inconsistency between the URL structure and webpage content,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, uses a low-trust top-level domain frequently abused in phishing campaigns, and shows semantic inconsistency between the URL structure and webpage content. These characteristics are frequently associated with deceptive or malicious web infrastructure.",repeated character patterns | uncommon top-level domain | url and page content mismatch,OBSERVATIONAL,"The URL https://www.padrim.com.br may raise some concerns due to its uncommon top-level domain (com.br), which is not typically used in the region where English is predominantly spoken. However, it does use secure HTTPS protocol and has a readable domain name structure. The mismatch between the URL and page content could also be seen as suspicious, but without further context, it's difficult to"
https://www.arpinmoving.com,shows repeated character sequences indicative of lexical obfuscation,This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.,repeated character patterns,OBSERVATIONAL,"The URL https://www.arpinmoving.com appears neutral, with both suspicious and legitimate characteristics present. The domain name is structured and has a common extension (.com), indicating legitimacy. However, the use of ""www"" may be seen as outdated by some standards. Overall, this URL does not raise significant red flags, but its appearance can vary depending on individual familiarity with moving services."
https://www.taxobservatory.eu,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns | shows semantic inconsistency between the URL structure and webpage content,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, uses a low-trust top-level domain frequently abused in phishing campaigns, and shows semantic inconsistency between the URL structure and webpage content. These characteristics are frequently associated with deceptive or malicious web infrastructure.",repeated character patterns | uncommon top-level domain | url and page content mismatch,OBSERVATIONAL,"The URL https://www.taxobservatory.eu may raise some caution due to its uncommon top-level domain (.eu) and mismatch between the URL and page content. However, it's also secure (HTTPS usage) and has a readable domain name structure. This discrepancy suggests that the website might be attempting to mimic a legitimate entity. Further investigation is warranted to determine its legitimacy."
